mcc,acc,f1,f1_weighted,precision,recall,mcc_val,acc_val,f1_val,f1_weighted_val,precision_val,recall_val,threshold,seed
0.2159989235645491,0.6600710299340437,0.4535073409461664,0.6717834040519131,0.4028985507246377,0.5186567164179104,0.24896949636464086,0.6020278833967047,0.6189320388349514,0.5986201491439017,0.5225409836065574,0.7589285714285714,0.3,0
0.2389676572469046,0.6225266362252664,0.32730560578661844,0.6881081768375189,0.20852534562211983,0.7605042016806722,0.2836332333986237,0.5678073510773131,0.5135520684736091,0.5848201249838337,0.36885245901639346,0.8450704225352113,0.4,0
0.2514529332503807,0.6199898528665652,0.5612185120093731,0.627273817706584,0.48286290322580644,0.66993006993007,0.28181833540931894,0.632446134347275,0.6658986175115207,0.627357587612432,0.5922131147540983,0.7605263157894737,0.5,0
0.23334610248045723,0.5986808726534754,0.5689373297002724,0.6036640101297357,0.47714808043875684,0.7044534412955465,0.30616430507353964,0.6387832699619772,0.6650998824911868,0.6342584053592932,0.5799180327868853,0.7796143250688705,0.6,0
0.20249996220836072,0.5966514459665144,0.6307477937761263,0.5923250787486374,0.5705882352941176,0.7050882658359294,0.28252335202369694,0.6400506970849176,0.6816143497757847,0.6349612702248114,0.6229508196721312,0.7524752475247525,0.7,0
0.24763815984421958,0.5900558092338914,0.6141356255969437,0.5839576739211705,0.501951600312256,0.7908979089790897,0.3048825676457657,0.6223067173637515,0.630272952853598,0.6205524945227232,0.5204918032786885,0.7987421383647799,0.8,0
0.2774190975032693,0.6230339928970066,0.6633439057544177,0.6147861432921761,0.5714285714285714,0.7904967602591793,0.32168897625060605,0.6425855513307985,0.6642857142857143,0.6385866053120064,0.5717213114754098,0.7926136363636364,0.9,0
0.25067367842085003,0.5312024353120244,0.44135429262394194,0.562539331232081,0.29771615008156604,0.852803738317757,0.281881937713721,0.5602027883396705,0.4949053857350801,0.5813823050093974,0.3483606557377049,0.8542713567839196,random,0
0.14531327189018112,0.578386605783866,0.4854489164086687,0.569000977505752,0.5681159420289855,0.4237837837837838,0.22701563399691083,0.6261089987325729,0.6858359957401491,0.6226506280138243,0.6598360655737705,0.7139689578713969,0.3,1
0.1421910205486409,0.5728056823947235,0.5363436123348018,0.571433638366128,0.5610599078341014,0.5137130801687764,0.21328868172202983,0.6197718631178707,0.6808510638297872,0.6163253878425902,0.6557377049180327,0.7079646017699115,0.4,1
